time,open,high,low,close,Up Trend,Down Trend,EMA,EMA
2026-03-19T14:36:00+05:30,138.45,138.74,138.21,138.21,,138.9989856641486,141.59612460008785,139.41651180406416
2026-03-19T14:39:00+05:30,138.25,138.47,138.21,138.36,,138.9989856641486,141.5896588166711,139.39559077824111
2026-03-19T14:42:00+05:30,138.31,138.44,138.14,138.31,,138.9989856641486,141.58310605180262,139.37409393114723
2026-03-19T14:45:00+05:30,138.32,138.37,138.15,138.15,,138.9989856641486,141.57624669905175,139.34985444736213
2026-03-19T14:48:00+05:30,138.12,138.19,138.12,138.13,,138.9168243623067,141.56936109126144,139.325698913751
2026-03-19T14:51:00+05:30,138.14,138.14,137.7,137.74,,138.73764192607604,141.56171002015003,139.29429893526088
2026-03-19T14:54:00+05:30,137.75,137.75,137.1,137.15,,138.35587773346845,141.55289541471515,139.25183757020622
2026-03-19T14:57:00+05:30,137.2,137.34,137.15,137.2,,138.1397899601216,141.54419832097946,139.21120712327144
2026-03-19T15:00:00+05:30,137.15,137.2,136.53,137,,137.87131096410943,141.5351190036548,139.16742084360268
2026-03-19T15:03:00+05:30,137.01,137.01,136.56,136.57,,137.82567986769848,141.5251986859652,139.11598676749173
2026-03-19T15:06:00+05:30,136.58,136.58,136.1,136.1,,137.42061188092865,141.51435912815109,139.05626425724438
2026-03-19T15:09:00+05:30,136.2,136.71,136.15,136.68,,137.42061188092865,141.50470006895398,139.00920951947717
2026-03-19T15:12:00+05:30,136.37,136.66,136.33,136.59,,137.42061188092865,141.49488048839663,138.96130438047763
2026-03-19T15:15:00+05:30,136.65,136.7,136.5,136.65,,137.42061188092865,141.48520040750074,138.9155359769038
2026-03-19T15:18:00+05:30,136.7,137.36,136.62,137.36,,137.42061188092865,141.4769582488444,138.88473328429185
2026-03-19T15:21:00+05:30,137.44,137.64,137.05,137.51,136.08489819043047,,141.46903225833722,138.85751084301876
2026-03-19T15:24:00+05:30,137.5,137.62,137.4,137.57,136.3099083713874,,141.46124198409478,138.83201557880056
2026-03-19T15:27:00+05:30,137.6,137.62,136.5,136.99,136.3099083713874,,141.45230843367702,138.7955400227847
2026-03-20T09:15:00+05:30,138.74,141.71,138.74,141.04,137.53452578082383,,141.45148464060273,138.83998477480878
2026-03-20T09:18:00+05:30,141.24,141.81,141,141,138.74057320274142,,141.45058257338874,138.88275735352545
2026-03-20T09:21:00+05:30,141,142.25,140.86,141.9,138.74057320274142,,141.45148051030506,138.94250473266356
2026-03-20T09:24:00+05:30,141.9,142.13,141.69,141.84,139.24451429422055,,141.45225677302173,138.9998808765712
2026-03-20T09:27:00+05:30,141.93,142.32,141.84,141.84,139.5370628647985,,141.45303148476395,139.05612085921337
2026-03-20T09:30:00+05:30,141.94,141.94,141.6,141.75,139.5370628647985,,141.45362482845073,139.10946500061507
2026-03-20T09:33:00+05:30,141.7,141.79,141.51,141.65,139.5370628647985,,141.45401718643583,139.15977262436527
2026-03-20T09:36:00+05:30,141.6,141.76,141.14,141.14,139.5370628647985,,141.45338977946992,139.19898504764518
2026-03-20T09:39:00+05:30,141,141.08,140.8,140.84,139.5370628647985,,141.45216422546497,139.23148039323635
2026-03-20T09:42:00+05:30,140.85,140.85,140.4,140.4,139.5370628647985,,141.45006199924026,139.2546193953505
2026-03-20T09:45:00+05:30,140.38,140.52,140.21,140.28,139.5370628647985,,141.44772421302798,139.2749239617792
2026-03-20T09:48:00+05:30,140.38,140.55,140.29,140.29,139.5370628647985,,141.44541107773722,139.29502447738753
2026-03-20T09:51:00+05:30,140.37,140.37,140.02,140.09,139.5370628647985,,141.44270296369578,139.3107665669442
2026-03-20T09:54:00+05:30,140.1,140.7,139.9,140.52,139.5370628647985,,141.44085940133075,139.33471178344035
2026-03-20T09:57:00+05:30,140.45,140.88,140.45,140.8,139.5370628647985,,141.43957896296646,139.36372739168905
2026-03-20T10:00:00+05:30,140.8,140.8,140.25,140.32,139.5370628647985,,141.43734204196153,139.38266348294275
2026-03-20T10:03:00+05:30,140.5,140.61,140.36,140.54,139.5370628647985,,141.4355491507688,139.40558103773597
2026-03-20T10:06:00+05:30,140.6,140.6,140.25,140.25,139.5370628647985,,141.43318042119682,139.42230220530556
2026-03-20T10:09:00+05:30,140.25,140.51,140.01,140.08,139.5370628647985,,141.43047676401162,139.43532592401237
2026-03-20T10:12:00+05:30,140.25,140.25,139.8,139.9,139.5370628647985,,141.42741886837922,139.4445273908636
2026-03-20T10:15:00+05:30,139.9,139.96,139.83,139.83,139.5370628647985,,141.42422722228855,139.4521605118366
2026-03-20T10:18:00+05:30,139.81,139.88,139.8,139.85,139.5370628647985,,141.4210819131531,139.4600385215032
2026-03-20T10:21:00+05:30,139.81,139.85,139.7,139.72,139.5370628647985,,141.41768314809187,139.46518627355266
2026-03-20T10:24:00+05:30,139.8,140.04,139.59,140.04,139.5370628647985,,141.41493053440936,139.47656872358132
2026-03-20T10:27:00+05:30,140.15,140.34,139.89,140.31,139.5370628647985,,141.41272288099395,139.4930723132134
2026-03-20T10:30:00+05:30,140.5,140.78,140.38,140.56,139.5370628647985,,141.41101913897398,139.51419959413985
2026-03-20T10:33:00+05:30,140.46,140.65,140.46,140.61,139.5370628647985,,141.4094187011339,139.5358986120777
2026-03-20T10:36:00+05:30,140.61,140.7,140.38,140.39,139.5370628647985,,141.40738190053222,139.55281151084841
2026-03-20T10:39:00+05:30,140.24,140.61,140.24,140.49,139.5370628647985,,141.40554896966202,139.57136969875242
2026-03-20T10:42:00+05:30,140.55,140.75,140.49,140.66,139.5370628647985,,141.40405936133104,139.5929267344207
2026-03-20T10:45:00+05:30,140.59,140.85,140.59,140.6,139.62581057573786,,141.40245284912058,139.61286877928364
2026-03-20T10:48:00+05:30,140.55,140.64,140.43,140.64,139.62581057573786,,141.40092946680466,139.63320801137704
2026-03-20T10:51:00+05:30,140.63,140.64,140.44,140.58,139.62581057573786,,141.39928924808976,139.6519563675874
2026-03-20T10:54:00+05:30,140.58,140.58,140.34,140.34,139.62581057573786,,141.39717278605562,139.6655809939718
2026-03-20T10:57:00+05:30,140.33,140.42,140.22,140.28,139.62581057573786,,141.39494067259696,139.67774770696244
2026-03-20T11:00:00+05:30,140.15,140.15,140,140.08,139.62581057573786,,141.39231341850586,139.68571309890376
2026-03-20T11:03:00+05:30,140.02,140.15,140.01,140.02,139.62581057573786,,141.3895715335538,139.69233264149972
2026-03-20T11:06:00+05:30,140.03,140.24,140.03,140.24,139.62581057573786,,141.3872746873329,139.70317753968783
2026-03-20T11:09:00+05:30,140.15,140.2,140,140.01,139.62581057573786,,141.38452288975583,139.70925323197125
2026-03-20T11:12:00+05:30,140.01,140.1,140.01,140.02,139.62581057573786,,141.3817965702958,139.71540663331834
2026-03-20T11:15:00+05:30,140.04,140.1,140.02,140.05,139.62581057573786,,141.3791356380874,139.72203224453975
2026-03-20T11:18:00+05:30,140.06,140.22,140.06,140.15,139.62581057573786,,141.3766798226267,139.73050685355875
2026-03-20T11:21:00+05:30,140.15,140.5,140.15,140.25,139.62581057573786,,141.37442871409,139.74079384655758
2026-03-20T11:24:00+05:30,140.1,140.1,139.68,139.72,139.62581057573786,,141.37112316221368,139.7403820872198
2026-03-20T11:27:00+05:30,139.75,139.82,139.71,139.71,139.62581057573786,,141.36780423481665,139.7397804617303
2026-03-20T11:30:00+05:30,139.74,139.75,139.47,139.5,,140.40325666506237,141.3640723582236,139.73503233377525
2026-03-20T11:33:00+05:30,139.5,139.55,139.46,139.55,,140.2459309985561,141.36044783802737,139.73136832716585
2026-03-20T11:36:00+05:30,139.55,139.61,139.46,139.53,,140.2459309985561,141.35679059958974,139.7273808355388
2026-03-20T11:39:00+05:30,139.56,139.56,139.14,139.21,,140.11665410883046,141.35250130768247,139.71713567047863
2026-03-20T11:42:00+05:30,139.22,139.63,138.96,139.36,,140.11665410883046,141.3485202860887,139.7100636770038
2026-03-20T11:45:00+05:30,139.35,139.59,139.35,139.59,,140.11665410883046,141.34500675904357,139.70768617844928
2026-03-20T11:48:00+05:30,139.52,139.52,139.38,139.39,,140.11665410883046,141.3411006516329,139.70139536303444
2026-03-20T11:51:00+05:30,139.39,139.39,139.39,139.39,,140.11665410883046,141.33720234863264,139.69522911822187
2026-03-20T11:54:00+05:30,139.35,139.35,139.02,139.2,,139.9840956847233,141.33293221406993,139.68542260102936
2026-03-20T11:57:00+05:30,139.2,139.26,139.14,139.24,,139.95518611625096,141.32875053132454,139.67660235150402
2026-03-20T12:00:00+05:30,139.35,139.45,139,139.08,,139.95518611625096,141.32425752326995,139.66478844355345
2026-03-20T12:03:00+05:30,139.08,139.08,138.94,139.05,,139.78520075416327,141.3197135521945,139.65261441496824
2026-03-20T12:06:00+05:30,139.03,139.08,139.01,139.01,,139.76368067874697,141.3150987399024,139.63988937704806
2026-03-20T12:09:00+05:30,139.02,139.14,139.02,139.14,,139.76368067874697,141.3107528882742,139.62999057750255
2026-03-20T12:12:00+05:30,139.2,139.32,139.04,139.08,,139.76368067874697,141.30629583954638,139.61909967497775
2026-03-20T12:15:00+05:30,139.03,139.08,139.02,139.03,,139.69910821480656,141.30174779591093,139.60743433487917
2026-03-20T12:18:00+05:30,139,139,138.8,138.86,,139.5531973933259,141.29686917893608,139.59263365498057
2026-03-20T12:21:00+05:30,138.86,138.86,138.75,138.78,,139.4258776539933,141.29184046928785,139.5765418994364
2026-03-20T12:24:00+05:30,138.7,138.71,138.51,138.64,,139.249789888594,141.28654208673183,139.55799651528915
2026-03-20T12:27:00+05:30,138.57,138.61,138.48,138.59,,139.16881089973458,141.28115439025484,139.53882826746164
2026-03-20T12:30:00+05:30,138.59,138.6,138.45,138.45,,139.1314298097611,141.27549773812646,139.5172673116703
2026-03-20T12:33:00+05:30,138.54,138.76,138.51,138.61,,139.1314298097611,141.27017206832002,139.4993016223303
2026-03-20T12:36:00+05:30,138.62,138.72,138.61,138.65,,139.1314298097611,141.2649369592924,139.48248376842278
2026-03-20T12:39:00+05:30,138.77,139.12,138.6,139.1,,139.1314298097611,141.2606114109222,139.4749098324144
2026-03-20T12:42:00+05:30,139.16,139.32,139.16,139.25,138.54119440181574,,141.25659420530596,139.4704561723666
2026-03-20T12:45:00+05:30,139.25,139.25,139,139.02,138.54119440181574,,141.25212548561504,139.4615362481613
2026-03-20T12:48:00+05:30,139,139,138.63,138.77,138.54119440181574,,141.2471661939355,139.447842461069
2026-03-20T12:51:00+05:30,138.62,139.1,138.62,139.09,138.54119440181574,,141.24285617157,139.4407564717409
2026-03-20T12:54:00+05:30,139.11,139.18,139.1,139.1,138.54119440181574,,141.23857474065778,139.43400881883514
2026-03-20T12:57:00+05:30,139.15,139.19,139.05,139.12,138.54119440181574,,141.23434182409304,139.42779082242257
2026-03-20T13:00:00+05:30,139.12,139.12,139,139.01,138.54119440181574,,141.22989758468427,139.41951773683004
2026-03-20T13:03:00+05:30,139.05,139.2,139.04,139.2,138.54119440181574,,141.22584184525434,139.41517085095222
2026-03-20T13:06:00+05:30,139.2,139.2,139.08,139.18,138.54119440181574,,141.22175424915991,139.41051400241852
2026-03-20T13:09:00+05:30,139.05,139.55,139.05,139.51,138.56618168138553,,141.21833416075,139.4124840221726
2026-03-20T13:12:00+05:30,139.53,139.53,139.4,139.44,138.76556351324697,,141.2147810455437,139.41302889302068
2026-03-20T13:15:00+05:30,139.45,139.73,139.43,139.56,138.86050716192227,,141.21147478970846,139.41593921197077
2026-03-20T13:18:00+05:30,139.56,139.56,139,139.16,138.86050716192227,,141.20737593897977,139.41087110876342
2026-03-20T13:21:00+05:30,139.16,139.47,139.16,139.47,138.86050716192227,,141.2039046583824,139.41204197789682
2026-03-20T13:24:00+05:30,139.42,139.42,139.09,139.36,138.86050716192227,,141.20022053319084,139.41101144368105
2026-03-20T13:27:00+05:30,139.39,139.5,139.21,139.33,138.86050716192227,,141.19648382882883,139.40940725667747
2026-03-20T13:30:00+05:30,139.45,139.49,138.8,139,138.86050716192227,,141.19209524975025,139.40130018228783
2026-03-20T13:33:00+05:30,139,139.06,138.9,138.92,138.86050716192227,,141.1875555989016,139.39176948560885
2026-03-20T13:36:00+05:30,138.97,139.31,138.97,139.2,138.86050716192227,,141.18358445884385,139.38797207005223
2026-03-20T13:39:00+05:30,139.2,139.23,139,139.06,138.86050716192227,,141.17934153285216,139.38147757361554
2026-03-20T13:42:00+05:30,139.06,139.13,139,139.06,138.86050716192227,,141.17510708423507,139.3751116810687
2026-03-20T13:45:00+05:30,139.06,139.06,138.8,138.8,,139.56553253452927,141.17036161553528,139.36372333094852
2026-03-20T13:48:00+05:30,138.81,138.9,138.8,138.87,,139.56553253452927,141.1657654884313,139.35394663132578
2026-03-20T13:51:00+05:30,138.87,138.92,138.8,138.89,,139.56553253452927,141.16121850443844,139.34475956931934
2026-03-20T13:54:00+05:30,138.89,138.9,138.83,138.9,,139.56553253452927,141.15670058534866,139.3359524491348
2026-03-20T13:57:00+05:30,138.9,138.9,138.81,138.84,,139.51929915194998,141.15207181295037,139.32613160855786
2026-03-20T14:00:00+05:30,138.84,138.9,138.75,138.9,,139.46786923675495,141.14757216896845,139.31769335888345
2026-03-20T14:03:00+05:30,138.9,138.9,138.82,138.83,,139.46258231307948,141.14294165514434,139.30803606464812
2026-03-20T14:06:00+05:30,138.83,138.83,138.38,138.38,,139.28232408177155,141.137421292197,139.2896591128729
2026-03-20T14:09:00+05:30,138.33,138.42,138.2,138.42,,138.98559167359437,141.13199187902578,139.27243814034077
2026-03-20T14:12:00+05:30,138.42,138.42,138.3,138.36,,138.98559167359437,141.12645343371304,139.25437005835383
2026-03-20T14:15:00+05:30,138.36,138.36,138.2,138.24,,138.90762925561145,141.12068629398533,139.23428352254484
2026-03-20T14:18:00+05:30,138.3,138.45,138.25,138.36,,138.90762925561145,141.11517043725408,139.21697097754395
2026-03-20T14:21:00+05:30,138.38,138.47,138.2,138.2,,138.90762925561145,141.10934592089592,139.19683293838466
2026-03-20T14:24:00+05:30,138.1,138.24,138.1,138.2,,138.79347172734077,141.10353304193308,139.17709367227803
2026-03-20T14:27:00+05:30,138.2,140.38,138.2,140.27,138.07487544539333,,141.1018676412499,139.19873538173786
2026-03-20T14:30:00+05:30,140.3,140.9,140.25,140.51,139.28638790085398,,141.10068508852012,139.22470101774306
2026-03-20T14:33:00+05:30,140.48,140.48,139.87,140.2,139.28638790085398,,141.0988855179137,139.24401386887686
2026-03-20T14:36:00+05:30,140.2,140.26,138.37,138.46,,141.09857580030825,141.0936130193764,139.2284888417704
2026-03-20T14:39:00+05:30,138.38,138.38,137.2,137.42,,139.77321822027744,141.08627313322378,139.19267718153733
2026-03-20T14:42:00+05:30,137.46,138.21,137,137.91,,139.7528963982497,141.0799269331574,139.16727763338807
2026-03-20T14:45:00+05:30,137.9,137.96,137.75,137.95,,139.7528963982497,141.07367333289136,139.14317312579624
2026-03-20T14:48:00+05:30,137.95,137.98,137.8,137.88,,139.74049608258224,141.06729236719127,139.11815979657254
2026-03-20T14:51:00+05:30,137.88,137.88,137.15,137.3,,139.399446474324,141.05976530951457,139.08215663228398
2026-03-20T14:54:00+05:30,137.4,139,137.25,138.78,,139.399446474324,141.0552103338712,139.0761733326348
2026-03-20T14:57:00+05:30,138.7,138.87,138.18,138.33,,139.399446474324,141.04976535817914,139.06139762307768
2026-03-20T15:00:00+05:30,138.33,138.34,137.81,138.03,,139.399446474324,141.04373186096,139.0409739077692
2026-03-20T15:03:00+05:30,138.15,138.5,137.91,138.5,,139.399446474324,141.03864947961944,139.0302615531599
2026-03-20T15:06:00+05:30,138.5,138.82,138.39,138.81,,139.399446474324,141.0341966335063,139.02589993824586
2026-03-20T15:09:00+05:30,138.54,138.72,138.09,138.22,,139.399446474324,141.02857386300977,139.00994152362713
2026-03-20T15:12:00+05:30,138.22,138.22,137.76,137.76,,139.399446474324,141.02204324590085,138.9851902063276
2026-03-20T15:15:00+05:30,137.8,137.9,137.73,137.78,,139.399446474324,141.01556563701791,138.96132505372705
2026-03-20T15:18:00+05:30,137.7,137.7,137.2,137.53,,139.26787266712694,141.00860146991099,138.93298198335623
2026-03-20T15:21:00+05:30,137.5,138.07,137.5,138.02,,139.26787266712694,141.00263023820287,138.91490313220066
2026-03-20T15:24:00+05:30,137.7,138.44,137.7,138.44,,139.26787266712694,140.9975100978668,138.90549910978086
2026-03-20T15:27:00+05:30,138.42,138.99,138.1,138.15,,139.26787266712694,140.99182076700194,138.89053873136936
2026-03-23T09:15:00+05:30,136.05,136.39,135,135.45,,138.377485256902,140.9807481980369,138.82240925154025
2026-03-23T09:18:00+05:30,135.49,135.49,134.16,134.75,,137.6382367312118,140.96829915068818,138.74176748418301
2026-03-23T09:21:00+05:30,134.7,135.21,134.7,135.04,,137.6382367312118,140.95645439714036,138.66846515776353
2026-03-23T09:24:00+05:30,135,135,134.55,134.91,,137.33842175228156,140.94437356917405,138.59404010513455
2026-03-23T09:27:00+05:30,134.75,134.92,134.4,134.4,,137.1230795770534,140.93129789770717,138.510989806023
2026-03-23T09:30:00+05:30,134.27,134.78,134.15,134.78,,136.87077161934806,140.91900759221724,138.43710881976511
2026-03-23T09:33:00+05:30,134.8,135.12,134.8,135.12,,136.87077161934806,140.90742116346155,138.37142349660144
2026-03-23T09:36:00+05:30,135.06,135.26,135,135.26,,136.87077161934806,140.8961376046934,138.3098111501341
2026-03-23T09:39:00+05:30,135.28,135.75,135.19,135.71,,136.87077161934806,140.8857756913973,138.25832974122054
2026-03-23T09:42:00+05:30,135.77,135.77,135.16,135.4,,136.87077161934806,140.8748151006053,138.20172915228548
2026-03-23T09:45:00+05:30,135.19,135.19,135,135.06,,136.87077161934806,140.86319708841629,138.1395166938244
2026-03-23T09:48:00+05:30,135.06,135.06,134.22,134.47,,136.66063345515795,140.85042346786,138.06685299691696
2026-03-23T09:51:00+05:30,134.39,134.45,134.23,134.34,,136.23057010964214,140.83741562876338,137.99305392767107
2026-03-23T09:54:00+05:30,134.3,134.59,134.3,134.39,,136.23057010964214,140.82453367945516,137.92170632514294
2026-03-23T09:57:00+05:30,134.27,134.55,134.22,134.34,,136.09366178881015,140.8115775682075,137.85078144741732
2026-03-23T10:00:00+05:30,134.34,134.5,134.2,134.2,,135.97779560992913,140.79836762301628,137.77848874548826
2026-03-23T10:03:00+05:30,134.2,134.36,134.2,134.3,,135.79301604893624,140.78538387152173,137.70960778023107
2026-03-23T10:06:00+05:30,134.24,134.31,134,134.14,,135.60971444404262,140.77210638126894,137.63892247765224
2026-03-23T10:09:00+05:30,134,134.11,133.55,134,,135.31624299963835,140.75857569918847,137.56686460680766
2026-03-23T10:12:00+05:30,134.03,134.09,134,134.05,,135.31624299963835,140.74517195153774,137.49722372350453
2026-03-23T10:15:00+05:30,134,134.02,133.55,133.62,,135.16315682970708,140.73093584374246,137.4204470161084
2026-03-23T10:18:00+05:30,133.62,133.7,133.25,133.41,,134.85034114673635,140.71630859929942,137.34103222371022
2026-03-23T10:21:00+05:30,133.27,133.4,133.25,133.37,,134.6108070320627,140.70163066004008,137.2623979222506
2026-03-23T10:24:00+05:30,133.37,133.37,133,133.15,,134.45322632885646,140.68654248689316,137.18096430002782
2026-03-23T10:27:00+05:30,133.1,133.14,132.34,132.37,,134.1244036959708,140.66992601838788,137.08569768022528
2026-03-23T10:30:00+05:30,132.48,132.5,132.07,132.4,,133.6599633263737,140.6534026896798,136.99291158754755
2026-03-23T10:33:00+05:30,132.5,132.5,132.05,132.09,,133.64746699373634,140.63629299399614,136.8958242293783
2026-03-23T10:36:00+05:30,132.1,133.2,132.1,132.88,,133.64746699373634,140.62079590509705,136.8163029575094
2026-03-23T10:39:00+05:30,132.88,132.88,132.32,132.57,,133.64746699373634,140.60471039879317,136.73221775043
2026-03-23T10:42:00+05:30,132.58,132.66,132.3,132.5,,133.64746699373634,140.58851717122315,136.64841145834228
2026-03-23T10:45:00+05:30,132.15,132.82,132.15,132.5,,133.64746699373634,140.57235629775417,136.56626469679094
2026-03-23T10:48:00+05:30,132.6,132.77,132.16,132.16,,133.64746699373634,140.55554839306336,136.47901193051786
2026-03-23T10:51:00+05:30,132.3,132.5,132.21,132.48,,133.64746699373634,140.53941343123907,136.3998235754581
2026-03-23T10:54:00+05:30,132.38,132.38,131.59,131.83,,133.64203668145643,140.52201200580203,136.30933201950845
2026-03-23T10:57:00+05:30,131.83,132.02,131.7,131.95,,133.44733301331078,140.50488510868755,136.22300861318155
2026-03-23T11:00:00+05:30,131.95,132,131.75,131.99,,133.3785997119797,140.48787235122762,136.1391866604453
2026-03-23T11:03:00+05:30,131.99,131.99,131.81,131.81,,133.30723974078174,140.47053394493147,136.05346019192163
2026-03-23T11:06:00+05:30,131.88,132.08,131.75,131.99,,133.2805157667036,140.45358982116537,135.97299563366576
2026-03-23T11:09:00+05:30,131.94,131.99,131.5,131.58,,133.12096419003322,140.43586037097322,135.88600562111793
2026-03-23T11:12:00+05:30,131.58,131.61,131.21,131.37,,132.76836777102992,140.4177467638384,135.79657976723442
2026-03-23T11:15:00+05:30,131.37,131.37,131.21,131.35,,132.5605309939269,140.39962938768687,135.70852868273474
2026-03-23T11:18:00+05:30,131.33,131.62,131.26,131.29,,132.5605309939269,140.38142832996922,135.62103306525484
2026-03-23T11:21:00+05:30,131.56,131.56,131.21,131.37,,132.5605309939269,140.36342347816108,135.53685419267552
2026-03-23T11:24:00+05:30,131.41,131.41,131.21,131.38,,132.47819709457272,140.34547458010283,135.4545402482661
2026-03-23T11:27:00+05:30,131.38,131.46,131.3,131.38,,132.47819709457272,140.32756154397876,135.3738562829539
2026-03-23T11:30:00+05:30,131.5,131.71,131.3,131.53,,132.47819709457272,140.30998399843634,135.29774031695482
2026-03-23T11:33:00+05:30,131.5,131.57,131.3,131.46,,132.47819709457272,140.29230171272516,135.22174545919333
2026-03-23T11:36:00+05:30,131.46,131.5,131.31,131.45,,132.43597611374915,140.2746347762362,135.14705743029842
2026-03-23T11:39:00+05:30,131.4,131.62,131.4,131.58,,132.43597611374915,140.2572628785814,135.07642262969844
2026-03-23T11:42:00+05:30,131.52,131.64,131.47,131.49,,132.43597611374915,140.23974586983297,135.00540435980344
2026-03-23T11:45:00+05:30,131.33,131.43,131.3,131.36,,132.27294158692314,140.2220041198433,134.93321813485684
2026-03-23T11:48:00+05:30,131.37,131.54,131.37,131.54,,132.27294158692314,140.2046574582652,134.86602569654283
2026-03-23T11:51:00+05:30,131.6,131.72,131.55,131.69,,132.27294158692314,140.18764515565127,134.8031340985915
2026-03-23T11:54:00+05:30,131.61,131.67,131.27,131.35,,132.27294158692314,140.16998752297263,134.73475520555007
2026-03-23T11:57:00+05:30,131.45,131.5,131.31,131.39,,132.25420647518027,140.1524450903593,134.66852242920254
2026-03-23T12:00:00+05:30,131.41,131.47,131.21,131.31,,132.18228582766224,140.13477786740154,134.60201703456485
2026-03-23T12:03:00+05:30,131.31,131.31,131.21,131.25,,132.048057244896,140.11702606347066,134.53564045962298
2026-03-23T12:06:00+05:30,131.21,131.28,131,131.1,,131.9332515204064,140.09901002737982,134.467607975274
2026-03-23T12:09:00+05:30,131.15,131.28,131.08,131.28,,131.9332515204064,140.08138962772472,134.4044870252686
