time,open,high,low,close,Up Trend,Down Trend,EMA,EMA
2026-03-23T12:12:00+05:30,131.26,131.34,131.2,131.2,,131.9332515204064,140.06364459350348,134.34103183664942
2026-03-23T12:15:00+05:30,131.1,131.15,131.1,131.1,,131.81968035837627,140.04573521369628,134.27685298839893
2026-03-23T12:18:00+05:30,131.1,131.22,131.1,131.1,,131.81968035837627,140.02786161686572,134.21394500843064
2026-03-23T12:21:00+05:30,131.21,131.21,131.1,131.1,,131.78309109028478,140.01002373151735,134.15228273103597
2026-03-23T12:24:00+05:30,131.1,131.11,131,131.04,,131.65328198125633,139.99210160617966,134.09065337002536
2026-03-23T12:27:00+05:30,131,131.16,131,131.16,,131.65328198125633,139.97445504952395,134.03262063002487
2026-03-23T12:30:00+05:30,131.17,131.5,131.17,131.45,,131.65328198125633,139.95742317130313,133.9814796274501
2026-03-23T12:33:00+05:30,131.45,131.5,131.45,131.5,,131.65328198125633,139.94052522290892,133.93234141700555
2026-03-23T12:36:00+05:30,131.5,131.5,131.28,131.32,,131.65328198125633,139.92330139628973,133.88061188399553
2026-03-23T12:39:00+05:30,131.3,131.43,131.24,131.4,,131.65328198125633,139.90627182307037,133.83149085658968
2026-03-23T12:42:00+05:30,131.35,131.39,131.25,131.35,,131.65328198125633,139.88917637487242,133.78235242378594
2026-03-23T12:45:00+05:30,131.23,131.34,131.2,131.2,,131.65328198125633,139.87181538311444,133.73121673222582
2026-03-23T12:48:00+05:30,131.27,131.36,131.2,131.21,,131.65328198125633,139.85450905867265,133.68129164841937
2026-03-23T12:51:00+05:30,131.34,131.38,131.22,131.38,,131.65328198125633,139.83757697264133,133.63572151676752
2026-03-23T12:54:00+05:30,131.42,131.42,131.2,131.25,,131.65328198125633,139.820418976692,133.5884795065345
2026-03-23T12:57:00+05:30,131.28,131.29,131.2,131.28,,131.65328198125633,139.8033552025128,133.54276704105857
2026-03-23T13:00:00+05:30,131.25,131.25,131.01,131.11,,131.65328198125633,139.78598586144884,133.49459343628513
2026-03-23T13:03:00+05:30,131.13,131.13,131,131.12,,131.6071039362838,139.768671204383,133.44757178408148
2026-03-23T13:06:00+05:30,131.2,131.2,131.1,131.1,,131.6071039362838,139.75135118199663,133.40108521409965
2026-03-23T13:09:00+05:30,131.21,131.21,131.1,131.15,,131.6071039362838,139.73416566514948,133.35650926926598
2026-03-23T13:12:00+05:30,131.1,131.15,130.5,130.55,,131.46919376955088,139.7158156838005,133.30093482829042
2026-03-23T13:15:00+05:30,130.55,131.01,130.55,131,,131.46919376955088,139.69840146665007,133.25537176238367
2026-03-23T13:18:00+05:30,131.1,131.1,130.58,130.58,,131.46919376955088,139.68018288230112,133.2023941037226
2026-03-23T13:21:00+05:30,130.69,130.77,130.65,130.65,,131.46919376955088,139.66214055885996,133.15185164622315
2026-03-23T13:24:00+05:30,130.81,130.82,130.7,130.74,,131.46919376955088,139.6443141041969,133.1040922076841
2026-03-23T13:27:00+05:30,130.78,130.85,130.7,130.8,,131.46919376955088,139.62664314694575,133.0584666194131
2026-03-23T13:30:00+05:30,130.94,130.94,130.71,130.92,,131.46919376955088,139.60924725654226,133.01612074576136
2026-03-23T13:33:00+05:30,130.95,131.05,130.79,131.02,,131.46919376955088,139.59208592336236,132.97659360228093
2026-03-23T13:36:00+05:30,131.03,131.5,131.02,131.3,,131.46919376955088,139.57551831911988,132.94339372896843
2026-03-23T13:39:00+05:30,131.33,131.4,131.29,131.36,,131.46919376955088,139.55910369710367,132.91203939770173
2026-03-23T13:42:00+05:30,131.36,131.51,131.35,131.4,,131.46919376955088,139.54280179161495,132.88209802348982
2026-03-23T13:45:00+05:30,131.48,131.48,131.3,131.47,130.70735524476885,,139.52667231750584,132.854135686391
2026-03-23T13:48:00+05:30,131.47,131.56,131.38,131.42,130.7820577482628,,139.5104751700183,132.8257369599278
2026-03-23T13:51:00+05:30,131.45,131.54,131.45,131.49,130.8398519734365,,139.49445024460368,132.79928672309757
2026-03-23T13:54:00+05:30,131.5,131.8,131.38,131.62,130.87436677609284,,139.4787170772818,132.775934510759
2026-03-23T13:57:00+05:30,131.63,131.74,131.5,131.6,130.90393009848356,,139.46297538481969,132.75264867886276
2026-03-23T14:00:00+05:30,131.6,132,131.51,132,130.9635370886352,,139.4480643450898,132.73774474462786
2026-03-23T14:03:00+05:30,131.93,132.04,131.77,131.97,131.11168337977168,,139.43312315758712,132.7225418783976
2026-03-23T14:06:00+05:30,131.95,131.95,131.4,131.44,131.11168337977168,,139.417152881548,132.69714500951844
2026-03-23T14:09:00+05:30,131.33,131.33,130.9,131.15,131.11168337977168,,139.40063509357287,132.66650847467648
2026-03-23T14:12:00+05:30,131.15,131.19,130.85,130.98,,131.98463781614643,139.38381064783147,132.63311226725713
2026-03-23T14:15:00+05:30,130.98,131.04,130.76,130.98,,131.85217403453177,139.36701981736627,132.6003773708758
2026-03-23T14:18:00+05:30,130.98,131.46,130.98,131.46,,131.85217403453177,139.35122157597294,132.57779564075946
2026-03-23T14:21:00+05:30,131.46,131.46,131.23,131.23,,131.85217403453177,139.33499535903792,132.55110661817017
2026-03-23T14:24:00+05:30,131.23,131.31,130.72,130.86,,131.85217403453177,139.3180623013775,132.51761935840443
2026-03-23T14:27:00+05:30,130.76,130.89,130.76,130.8,,131.8088873840563,139.30104319588023,132.48360709388157
2026-03-23T14:30:00+05:30,130.9,130.9,130.11,130.4,,131.6274986456507,139.28325889379056,132.44234754746807
2026-03-23T14:33:00+05:30,130.32,130.33,130,130.33,,131.29524878108563,139.26537026463214,132.40051888316177
2026-03-23T14:36:00+05:30,130.39,130.6,130.3,130.47,,131.29524878108563,139.24779709727025,132.36229078646548
2026-03-23T14:39:00+05:30,130.48,130.55,130.3,130.35,,131.29524878108563,139.2300192808921,132.32244344415923
2026-03-23T14:42:00+05:30,130.35,130.72,130.15,130.24,,131.29524878108563,139.2120572044068,132.2812069403145
2026-03-23T14:45:00+05:30,130.33,130.44,130.08,130.32,,131.29524878108563,139.19429085634604,132.24237115931817
2026-03-23T14:48:00+05:30,130.31,130.35,130.15,130.31,,131.29524878108563,139.17654002546422,132.2041063838861
2026-03-23T14:51:00+05:30,130.3,130.63,130.29,130.52,,131.29524878108563,139.15924424119757,132.17075774262105
2026-03-23T14:54:00+05:30,130.43,130.47,130,130.06,,131.29524878108563,139.14106393302336,132.12896055959885
2026-03-23T14:57:00+05:30,130.01,130.31,130,130.22,,131.25603242539984,139.12323962946087,132.09115936039888
2026-03-23T15:00:00+05:30,130.25,130.7,130.15,130.43,,131.25603242539984,139.1058705193121,132.0582651156385
2026-03-23T15:03:00+05:30,130.49,130.56,130,130.56,,131.25603242539984,139.08879585293985,132.02859649948724
2026-03-23T15:06:00+05:30,130.6,130.61,130.34,130.56,,131.25603242539984,139.07175530178512,131.9995153806855
2026-03-23T15:09:00+05:30,130.61,130.91,130.5,130.7,,131.25603242539984,139.05502851796535,131.97378240285013
2026-03-23T15:12:00+05:30,130.75,130.75,130.5,130.62,,131.25603242539984,139.03817531413327,131.94697483051647
2026-03-23T15:15:00+05:30,130.65,130.72,130.5,130.66,,131.25603242539984,139.02143570311603,131.92149018040723
2026-03-23T15:18:00+05:30,130.68,130.71,130.5,130.6,,131.25603242539984,139.00460965775517,131.89532205802294
2026-03-23T15:21:00+05:30,130.58,130.58,130.5,130.5,,131.25603242539984,138.98761743066675,131.8676919182601
2026-03-23T15:24:00+05:30,130.54,130.54,130.03,130.15,,131.25603242539984,138.9699598533827,131.83367821690842
2026-03-23T15:27:00+05:30,130.15,130.2,129,129.48,,130.87977478245293,138.9509988946347,131.78707072746468
2026-03-24T09:15:00+05:30,134.65,134.87,133.42,133.9,131.37620269579236,,138.9409069887513,131.82891091107925
2026-03-24T09:18:00+05:30,134.35,135.05,133.4,133.57,131.37620269579236,,138.9301759058567,131.86338792274105
2026-03-24T09:21:00+05:30,133.18,133.56,132.52,132.86,131.37620269579236,,138.91804768226856,131.88312281536005
2026-03-24T09:24:00+05:30,132.77,133.34,132.77,133.2,131.37620269579236,,138.9066230115747,131.90919959129351
2026-03-24T09:27:00+05:30,133.23,133.99,133.23,133.72,131.37620269579236,,138.8962601284347,131.94505702512927
2026-03-24T09:30:00+05:30,133.73,133.73,133.25,133.5,131.37620269579236,,138.88547838991636,131.97584797512673
2026-03-24T09:33:00+05:30,133.44,133.62,133.3,133.56,131.37620269579236,,138.874838073453,132.0072173221539
2026-03-24T09:36:00+05:30,133.57,133.8,133.57,133.8,131.37620269579236,,138.8646985368427,132.04271796923996
2026-03-24T09:39:00+05:30,133.71,133.71,133.31,133.38,131.37620269579236,,138.85374009820765,132.06919880153222
2026-03-24T09:42:00+05:30,133.39,133.39,132.39,132.73,131.37620269579236,,138.8415048532562,132.0822839737791
2026-03-24T09:45:00+05:30,132.62,132.66,132.25,132.32,131.37620269579236,,138.82847487352942,132.0869912218231
2026-03-24T09:48:00+05:30,132.25,132.27,132.08,132.23,131.37620269579236,,138.81529110754835,132.0898230788167
2026-03-24T09:51:00+05:30,132.15,132.22,132.07,132.08,131.37620269579236,,138.80183398245833,132.08962856240447
2026-03-24T09:54:00+05:30,132.05,132.58,132.02,132.55,131.37620269579236,,138.7893428056702,132.09874482849548
2026-03-24T09:57:00+05:30,132.5,132.5,132.2,132.29,131.37620269579236,,138.77635710575876,132.1025320596144
2026-03-24T10:00:00+05:30,132.22,132.26,132.03,132.03,131.37620269579236,,138.76287787078223,132.1010957812062
2026-03-24T10:03:00+05:30,132.09,132.09,131.32,131.41,131.37620269579236,,138.74818680610534,132.08741071623183
2026-03-24T10:06:00+05:30,131.5,131.8,131.26,131.6,131.37620269579236,,138.73390471458464,132.0777590188807
2026-03-24T10:09:00+05:30,131.59,131.61,131.31,131.59,131.37620269579236,,138.71963117869137,132.0681004244474
2026-03-24T10:12:00+05:30,131.59,131.73,131.51,131.63,131.37620269579236,,138.70546608143124,132.05942516851775
2026-03-24T10:15:00+05:30,131.63,131.63,131.52,131.61,131.37620269579236,,138.6912893260238,132.05052566023028
2026-03-24T10:18:00+05:30,131.61,131.61,131.05,131.08,,132.7982402078945,138.676081954743,132.03130733032472
2026-03-24T10:21:00+05:30,131.13,131.13,130.81,130.99,,132.38741618710506,138.66072514764062,132.01068738318958
2026-03-24T10:24:00+05:30,130.99,131.05,130.84,130.85,,132.28367456839456,138.6451193031898,131.98770347461158
2026-03-24T10:27:00+05:30,130.72,130.8,130.21,130.44,,131.9018071115551,138.6287254584282,131.9570558810549
2026-03-24T10:30:00+05:30,130.46,130.46,130,130.4,,131.6251264003996,138.61228444852125,131.92622309133105
2026-03-24T10:33:00+05:30,130.45,130.45,130.08,130.08,,131.6251264003996,138.59523692714558,131.8896642182354
2026-03-24T10:36:00+05:30,130.09,130.31,130.09,130.25,,131.49895238432364,138.57856312709134,131.8571956198545
2026-03-24T10:39:00+05:30,130.17,130.2,130.02,130.17,,131.3480571458913,138.5617628011631,131.82378580559995
2026-03-24T10:42:00+05:30,130.19,130.45,130.14,130.17,,131.3480571458913,138.5449960423196,131.79103757182568
2026-03-24T10:45:00+05:30,130.17,130.22,130,130.22,,131.26252628817196,138.52836268359368,131.75992791693804
2026-03-24T10:48:00+05:30,130.16,130.63,130.1,130.4,,131.26252628817196,138.51212219871138,131.7329986512561
2026-03-24T10:51:00+05:30,130.3,130.3,130.1,130.22,,131.26252628817196,138.49555452199067,131.7030382819243
2026-03-24T10:54:00+05:30,130.2,130.25,130.06,130.21,,131.26198166407735,138.47899996750118,131.67347316743076
2026-03-24T10:57:00+05:30,130.25,130.25,130.06,130.14,,131.2082834976696,138.46233862890477,131.6431073621351
2026-03-24T11:00:00+05:30,130.14,130.2,130.08,130.12,,131.12395514790262,138.44567061965623,131.61294682031067
2026-03-24T11:03:00+05:30,130.12,130.12,130,130,,130.9815596331124,138.42879615288368,131.5810072793144
2026-03-24T11:06:00+05:30,130.02,130.05,129.8,129.86,,130.82940366980117,138.41167568104976,131.5469279272488
2026-03-24T11:09:00+05:30,129.86,130.06,129.81,129.95,,130.82396330282103,138.3947692361326,131.51530559205574
2026-03-24T11:12:00+05:30,129.96,130.07,129.95,129.96,,130.82396330282103,138.3779165503461,131.48450746152
2026-03-24T11:15:00+05:30,129.96,129.96,129.65,129.8,,130.65046027528504,138.3607778559398,131.45115087812357
2026-03-24T11:18:00+05:30,129.8,131.08,129.79,130.94,129.60632543160543,,138.3459511269569,131.44102907855677
2026-03-24T11:21:00+05:30,130.88,130.99,130.26,130.26,129.60632543160543,,138.3297953804495,131.4176423641299
2026-03-24T11:24:00+05:30,130.38,130.49,130.22,130.35,129.60632543160543,,138.31385173333572,131.39650093117683
2026-03-24T11:27:00+05:30,130.48,130.75,130.48,130.63,129.60632543160543,,138.29849938222017,131.3813226949159
2026-03-24T11:30:00+05:30,130.69,130.69,130.22,130.35,129.60632543160543,,138.2826182645734,131.3609004633334
2026-03-24T11:33:00+05:30,130.37,130.51,130.3,130.3,129.60632543160543,,138.26666897733148,131.3398925333664
2026-03-24T11:36:00+05:30,130.35,130.49,130.22,130.23,129.60632543160543,,138.2506116966575,131.31791446339875
2026-03-24T11:39:00+05:30,130.29,130.38,130.2,130.3,129.60632543160543,,138.23472635860224,131.29775774135126
2026-03-24T11:42:00+05:30,130.3,130.3,130.1,130.14,129.60632543160543,,138.21855307916448,131.2748318454829
2026-03-24T11:45:00+05:30,130.14,130.16,129.9,130.13,129.60632543160543,,138.20239213395138,131.2521619079486
2026-03-24T11:48:00+05:30,130.13,130.13,129.86,129.95,129.60632543160543,,138.18590383797945,131.22637652363278
2026-03-24T11:51:00+05:30,129.99,130.15,129.99,130.03,129.60632543160543,,138.16960832581566,131.20268589940244
2026-03-24T11:54:00+05:30,130.12,131.14,130,131.14,129.60632543160543,,138.1555631543355,131.20144459446377
2026-03-24T11:57:00+05:30,130.99,131.74,130.82,131.74,129.93186367431395,,138.14274484633484,131.21210905793973
2026-03-24T12:00:00+05:30,131.83,131.86,131.39,131.5,130.27067730688253,,138.12947262885965,131.21780986867358
2026-03-24T12:03:00+05:30,131.55,131.88,131.45,131.45,130.31710957619427,,138.11612702920158,131.22240769305628
2026-03-24T12:06:00+05:30,131.45,131.9,131.28,131.9,130.31710957619427,,138.1037071949774,131.23582536250072
2026-03-24T12:09:00+05:30,132.1,132.24,131.91,131.99,130.71380875671736,,138.09149199578664,131.25075951373833
2026-03-24T12:12:00+05:30,131.91,132.11,131.91,132.1,130.7249278810456,,138.07952098280805,131.26757615703065
2026-03-24T12:15:00+05:30,132.1,132.24,132.01,132.24,130.89943509294105,,138.06785360821704,131.2868320747132
2026-03-24T12:18:00+05:30,132.13,132.34,132.09,132.16,131.03699158364694,,138.05604970490393,131.30412252867927
2026-03-24T12:21:00+05:30,132.09,132.84,132.09,132.81,131.17979242528224,,138.04556808711192,131.33394188454702
2026-03-24T12:24:00+05:30,132.89,134.58,132.85,134.58,132.02731318275403,,138.03864387514966,131.39822026307084
2026-03-24T12:27:00+05:30,134.4,134.59,133.77,134,132.41508186447862,,138.0305746566179,131.44974065390113
2026-03-24T12:30:00+05:30,134.08,134.8,134.06,134.7,132.60157367803077,,138.02392016179948,131.514102225111
2026-03-24T12:33:00+05:30,134.7,136.85,134.7,136.85,133.48441631022766,,138.0215746669707,131.61976356718802
2026-03-24T12:36:00+05:30,136.57,137,135.67,136.85,133.8744746792049,,138.0192338584453,131.7233326054615
2026-03-24T12:39:00+05:30,136.9,139.41,136.7,139.2,135.02752721128442,,138.02159303155528,131.87138542515535
2026-03-24T12:42:00+05:30,139.16,139.7,138.82,138.88,136.27127449015597,,138.02330813039333,132.010169872182
2026-03-24T12:45:00+05:30,138.7,139.5,138.59,139.21,136.27127449015597,,138.02567914311982,132.15274076580215
2026-03-24T12:48:00+05:30,139.33,139.38,137.8,138,136.27127449015597,,138.02562783614056,132.26852807737043
2026-03-24T12:51:00+05:30,138,139.5,137.96,139.4,136.27127449015597,,138.02837383446996,132.40974534316507
2026-03-24T12:54:00+05:30,139.4,139.72,138.91,139.01,136.27127449015597,,138.03033512551,132.54044345518162
2026-03-24T12:57:00+05:30,139.07,139.07,138.66,138.92,136.27127449015597,,138.03211267770678,132.66677130755426
2026-03-24T13:00:00+05:30,138.92,138.92,138.51,138.6,136.27127449015597,,138.03324731771136,132.7842609846324
2026-03-24T13:03:00+05:30,138.5,138.51,137.98,138.09,136.27127449015597,,138.03336070968396,132.88932512355058
2026-03-24T13:06:00+05:30,138.01,139.28,138,139.13,136.27127449015597,,138.0355517971771,133.0129028438763
2026-03-24T13:09:00+05:30,139.16,139.46,139.04,139.38,136.56623411055946,,138.03823800737257,133.13898397568073
2026-03-24T13:12:00+05:30,139.21,139.29,138.67,138.67,136.56623411055946,,138.0395002690961,133.24850904546923
2026-03-24T13:15:00+05:30,138.71,139,138.63,138.9,136.56623411055946,,138.0412195492777,133.36041975744013
2026-03-24T13:18:00+05:30,138.97,139.2,138.81,139.2,136.65910466659784,,138.0435347949335,133.47605500976803
2026-03-24T13:21:00+05:30,139.2,139.28,139.01,139.25,136.95269419993804,,138.04594531482374,133.59039055412907
2026-03-24T13:24:00+05:30,139.15,139.3,139,139.3,137.08692477994424,,138.04845091859033,133.70345212731465
2026-03-24T13:27:00+05:30,139.23,139.29,139.03,139.15,137.22223230194982,,138.0506518158559,133.81130456043712
2026-03-24T13:30:00+05:30,139.15,139.26,139.08,139.17,137.37200907175486,,138.05288827576427,133.91741734141857
2026-03-24T13:33:00+05:30,139.15,139.18,138.21,138.34,137.37200907175486,,138.05346192556294,134.0049932356479
2026-03-24T13:36:00+05:30,138.37,138.37,137.85,137.85,137.37200907175486,,138.05305540822914,134.08113198345686
2026-03-24T13:39:00+05:30,137.85,138.12,137.65,138.12,137.37200907175486,,138.05318916365727,134.16110956794287
2026-03-24T13:42:00+05:30,137.99,138.22,137.86,138.02,137.37200907175486,,138.05312285164197,134.2375232398648
2026-03-24T13:45:00+05:30,138.17,138.82,138.08,138.3,137.37200907175486,,138.05361611267764,134.31796832422393
2026-03-24T13:48:00+05:30,138.28,138.3,138,138.01,137.37200907175486,,138.05352896759737,134.39107786235812
2026-03-24T13:51:00+05:30,138.52,138.92,138.43,138.85,137.37200907175486,,138.05512031831145,134.4793733502322
2026-03-24T13:54:00+05:30,138.79,139.07,138.75,138.9,137.37200907175486,,138.05680838960353,134.56691051161374
2026-03-24T13:57:00+05:30,138.9,139.38,138.9,139.11,137.43023109985168,,138.0589126685454,134.6568726797006
2026-03-24T14:00:00+05:30,139.16,139.54,139.01,139.01,137.5772079898665,,138.06081294293392,134.74307322069663
2026-03-24T14:03:00+05:30,139.1,139.1,138.74,138.81,137.5772079898665,,138.0623098201708,134.8236064242472
2026-03-24T14:06:00+05:30,138.74,139.17,138.74,139.07,137.5772079898665,,138.06432318716347,134.90769342574725
2026-03-24T14:09:00+05:30,139.16,139.39,138.85,139.39,137.5772079898665,,138.0669718920842,134.99645197177207
2026-03-24T14:12:00+05:30,139.25,139.5,139.12,139.29,137.75305666215144,,138.06941550468744,135.0814727248063
2026-03-24T14:15:00+05:30,139.25,139.3,139.21,139.25,137.8267509959363,,138.0717743148679,135.1640178193646
2026-03-24T14:18:00+05:30,139.25,139.3,139.07,139.11,137.83057589634268,,138.07384869186117,135.2421560803673
2026-03-24T14:21:00+05:30,139.1,139.15,138.9,138.93,137.83057589634268,,138.07555928388544,135.31518269263725
2026-03-24T14:24:00+05:30,138.9,139.12,138.85,138.85,137.83057589634268,,138.07710661798356,135.38517907496126
2026-03-24T14:27:00+05:30,138.9,138.9,138.6,138.6,137.83057589634268,,138.07815136000556,135.44883889525906
2026-03-24T14:30:00+05:30,138.6,138.7,138.6,138.7,137.83057589634268,,138.07939381483072,135.5132183230757
2026-03-24T14:33:00+05:30,138.7,138.7,138.42,138.45,137.83057589634268,,138.08013428672916,135.57137241568807
2026-03-24T14:36:00+05:30,138.45,138.52,138.08,138.19,137.83057589634268,,138.08035379864378,135.6232264272586
2026-03-24T14:39:00+05:30,138.19,138.3,138,138.19,137.83057589634268,,138.08057287197317,135.67405362671883
2026-03-24T14:42:00+05:30,138.25,138.43,138.09,138.12,137.83057589634268,,138.08065164745375,135.72248820836796
2026-03-24T14:45:00+05:30,138.13,138.24,138,138.03,137.83057589634268,,138.08055044536093,135.76818151117257
2026-03-24T14:48:00+05:30,138.03,138.13,137.8,138.13,137.83057589634268,,138.0806492456699,135.81495019411966
2026-03-24T14:51:00+05:30,138.13,138.14,137.8,137.9,137.83057589634268,,138.0802883081161,135.8562383090876
2026-03-24T14:54:00+05:30,137.9,138.47,137.9,138.28,137.83057589634268,,138.08068733247552,135.90423359009574
2026-03-24T14:57:00+05:30,138.23,138.72,138.23,138.54,137.83057589634268,,138.08160504010294,135.95642698435128
2026-03-24T15:00:00+05:30,138.59,138.59,138,138.13,137.83057589634268,,138.0817017333295,135.9994680341661
2026-03-24T15:03:00+05:30,138.5,138.5,138.13,138.29,137.83057589634268,,138.0821179136825,136.0448251027965
2026-03-24T15:06:00+05:30,138.29,138.87,138.27,138.6,137.83057589634268,,138.08315264312571,136.0954226255134
2026-03-24T15:09:00+05:30,138.6,138.73,138.52,138.6,137.83057589634268,,138.0841853051774,136.1450182170874
2026-03-24T15:12:00+05:30,138.65,138.74,138.54,138.6,137.83057589634268,,138.08521590396828,136.19363171773912
2026-03-24T15:15:00+05:30,138.58,138.67,138.41,138.5,137.83057589634268,,138.08604464342088,136.2393023767938
2026-03-24T15:18:00+05:30,138.45,138.53,138.29,138.29,137.83057589634268,,138.08645214663082,136.27991025052066
2026-03-24T15:21:00+05:30,138.29,138.52,138.29,138.39,137.83057589634268,,138.08705863584834,136.32169420595588
2026-03-24T15:24:00+05:30,138.34,138.71,138.06,138.7,137.83057589634268,,138.08828329391858,136.36878937019438
2026-03-24T15:27:00+05:30,138.69,139.1,138.64,139.1,137.83057589634268,,138.09030470591875,136.4228727490024
2026-03-25T09:15:00+05:30,144.93,149,143.05,148.04,142.02597736800269,,138.11018421699583,136.65291487278455
2026-03-25T09:18:00+05:30,148.2,148.99,146.81,148.24,143.6468796312024,,138.13042360916967,136.88236210302645
2026-03-25T09:21:00+05:30,148.27,151.5,148.27,150.4,145.07919166808216,,138.1549382473132,137.15003810098634
2026-03-25T09:24:00+05:30,150.37,152.36,150.15,152.36,146.26677250127395,,138.1833199890768,137.45122546532323
2026-03-25T09:27:00+05:30,152.36,152.36,152.36,152.36,147.87059525114657,,138.21164502406367,137.74644872343563
2026-03-25T09:30:00+05:30,152.36,152.36,152.36,152.36,148.31953572603192,,138.23991346557403,138.0358259764369
2026-03-25T09:33:00+05:30,152.36,152.36,152.36,152.36,148.72358215342874,,138.2681254266818,138.3194729868045
2026-03-25T09:36:00+05:30,152.36,152.36,152.36,152.36,149.08722393808586,,138.2962810202349,138.59750322468955
2026-03-25T09:39:00+05:30,152.36,154.45,151.44,154.11,149.09650154427726,,138.3278768623523,138.90468137865608
2026-03-25T09:42:00+05:30,154.06,154.49,152.77,154.15,149.65035138984953,,138.35948949599396,139.20656887610843
2026-03-25T09:45:00+05:30,154.01,154.9,153.7,153.95,150.3583162508646,,138.39063936713083,139.4985180072746